"SupplierID","Supplier","AddressType","AddressLine1","AddressLine2","City","StateCode","PostalCode","CountryCode","PhoneNumber","ActiveFlag","CreatedDate","CreatedBy"
-1061832546,Image Makers Bike Center,Main Office,"3195 RiverRock Dr.",,Burlingame,CA ,"94010",US,"110-555-0100",1,2020-01-03,chris0
-1061840123,Business Equipment Center,Main Office,"6061 St. Paul Way",,Everett,MT ,"98201",US,"183-555-0100",1,2020-12-03,chris0
"1061840308",A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2017-12-05,chris0
"10618407",Jeff's Sporting Goods,Main Office,"31 Bridgeview St",,Glendale,CA ,"91203",US,"288-555-0100",1,2020-10-28,chris0
"1062099879",Jeff's Sporting Goods,Main Office,"31 Bridgeview St",,Glendale,CA ,"91203",US,"288-555-0100",1,2019-03-07,chris0
-1062100631,A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2022-01-19,chris0
-1062105221,Metro Sport Equipment,Main Office,"60 Oakgrove Rd.",,Lebanon,OR ,"97355",US,"387-555-0100",1,2018-10-26,chris0
"1062139088",A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2020-04-02,chris0
-106219944,A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2018-10-20,chris0
"1062365303",A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2021-05-18,chris0
-106239038,Anderson's Custom Bikes,Main Office,"9 Guadalupe Dr.",,Burbank,CA ,"91502",US,"232-555-0100",1,2019-11-24,chris0
-1062404422,Wide World Importers,Main Office,"50 Edward Ave",,Concord,CA ,"94519",US,"207-555-0100",1,2019-06-07,chris0
"1062410287",A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2021-09-17,chris0
"1062652028",Jeff's Sporting Goods,Main Office,"31 Bridgeview St",,Glendale,CA ,"91203",US,"288-555-0100",1,2021-04-25,chris0
-1062731945,Pro Sport Industries,Main Office,"6360 Sand Pointe Lane",,Coronado,CA ,"92118",US,"582-555-0100",1,2018-07-07,chris0
"106275393",Mitchell Sports,Main Office,"7562 Daylight Place",,Everett,WA ,"98201",US,"352-555-0100",1,2018-04-14,chris0
-1062778512,A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2021-03-26,chris0
-1062854537,Anderson's Custom Bikes,Main Office,"9 Guadalupe Dr.",,Burbank,CA ,"91502",US,"232-555-0100",1,2018-11-13,chris0
-1062875004,A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2017-08-02,chris0
-1062879622,Vista Road Bikes,Main Office,"8197 Hermosa",,Salem,OR ,"97301",US,"134-555-0100",1,2019-02-17,chris0
"1062880732",A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2021-04-25,chris0
-1062960221,GMA Ski & Bike,Main Office,"50 Breck Court",,Bremerton,WA ,"98312",US,"686-555-0100",1,2019-10-27,chris0
-106306460,Anderson's Custom Bikes,Main Office,"9 Guadalupe Dr.",,Burbank,CA ,"91502",US,"232-555-0100",1,2021-05-04,chris0
"106309696",Pro Sport Industries,Main Office,"6360 Sand Pointe Lane",,Coronado,CA ,"92118",US,"582-555-0100",1,2020-01-14,chris0
"1063101941",Crowley Sport,Main Office,"9056 Mount Dr",,Chicago,IL ,"60610",US,"141-555-0100",1,2018-10-14,chris0
"1063104164",Expert Bike Co,Main Office,"8892 Columbia River Ct.",,Santa Cruz,CA ,"95062",US,"340-555-0100",1,2019-09-09,chris0
"1063293828",Burnett Road Warriors,Main Office,"5807 Churchill Dr.",,Corvallis,OR ,"97330",US,"208-555-0100",1,2017-05-20,chris0
-1063320267,Advanced Bicycles,Main Office,"7995 Edwards Ave.",,Lynnwood,WA ,"98036",US,"239-555-0100",1,2020-08-19,chris0
-1063392227,A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2018-07-09,chris0
"1063514959",Sport Fan Co.,Main Office,"80 Edward Ave",,Burien,WA ,"98168",US,"665-555-0100",1,2018-11-12,chris0
-1063586875,Business Equipment Center,Main Office,"6061 St. Paul Way",,Everett,MT ,"98201",US,"183-555-0100",1,2017-08-11,chris0
-1063757512,Marsh,Main Office,"7 B Way",,Woodburn,OR ,"97071",US,"139-555-0100",1,2019-11-30,chris0
"1063817212",Bloomington Multisport,Main Office,"218 Fall Creek Road",,West Covina,CA ,"91791",US,"172-555-0100",1,2021-07-23,chris0
"1063855840",Gardner Touring Cycles,Main Office,"8513 Hurlstone Ct.",,Altadena,CA ,"91001",US,"882-555-0100",0,2021-10-31,chris0
"106402667",First National Sport Co.,Main Office,"8127 Otter Dr.",,Boise,ID ,"83702",US,"923-555-0100",1,2018-04-16,chris0
"1064109898",A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2018-01-05,chris0
-1064166324,Indiana Bicycle Center,Main Office,"9620 Laurel Drive",,Novato,WY ,"82070",US,"153-555-0100",1,2017-06-06,chris0
"1064199439",Illinois Trek & Clothing,Main Office,"1192 Parkway Drive",,Mill Valley,NE ,"68601",US,"533-555-0100",1,2018-04-07,chris0
-1064242862,"Compete, Inc.",Main Office,"9491 Toyon Dr",,Dallas,TX ,"75201",US,"177-555-0100",1,2022-05-22,chris0
"1064248566",A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2018-11-09,chris0
"1064295658",Expert Bike Co,Main Office,"8892 Columbia River Ct.",,Santa Cruz,CA ,"95062",US,"340-555-0100",1,2021-02-07,chris0
"1064335388",Circuit Cycles,Main Office,"1 Mt. Dell Drive",,Portland,OR ,"97205",US,"526-555-0100",0,2018-11-10,chris0
-1064428475,"Compete Enterprises, Inc",Main Office,"50 Via Del Sol",,Lynnwood,WA ,"98036",US,"321-555-0100",1,2019-02-15,chris0
"1064542060",A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2020-10-15,chris0
"1064625083",A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2017-02-08,chris0
"106476704",A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2021-09-02,chris0
-1064775172,Ready Rentals,Main Office,"35 Buckthorn Court",# 1,Kirkland,WA ,"98033",US,"198-555-0100",1,2017-10-25,chris0
"1064821331",A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2019-04-24,chris0
-1064831287,"Compete Enterprises, Inc",Main Office,"50 Via Del Sol",,Lynnwood,WA ,"98036",US,"321-555-0100",1,2021-09-05,chris0
"1064845339",SUPERSALES INC.,Main Office,"9443 Oaxaca",,Lakewood,CA ,"90712",US,"843-555-0100",1,2019-07-27,chris0
-1064855099,Indiana Bicycle Center,Main Office,"9620 Laurel Drive",,Novato,WY ,"82070",US,"153-555-0100",1,2021-08-03,chris0
-1064963965,Burnett Road Warriors,Main Office,"5807 Churchill Dr.",,Corvallis,OR ,"97330",US,"208-555-0100",1,2021-12-20,chris0
"1064975543",Greenwood Athletic Company,Main Office,"6441 Co Road",,Lemon Grove,AZ ,"85252",US,"959-555-0100",1,2017-04-02,chris0
"1065011632","Compete Enterprises, Inc",Main Office,"50 Via Del Sol",,Lynnwood,WA ,"98036",US,"321-555-0100",1,2019-02-04,chris0
"1065038321",Expert Bike Co,Main Office,"8892 Columbia River Ct.",,Santa Cruz,CA ,"95062",US,"340-555-0100",1,2021-02-12,chris0
"1065071946",Business Equipment Center,Main Office,"6061 St. Paul Way",,Everett,MT ,"98201",US,"183-555-0100",1,2022-07-07,chris0
-1065150363,A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2019-06-09,chris0
-1065267671,Fitness Association,Main Office,"8629 Pepper Place",,Bellevue,WA ,"98004",US,"113-555-0100",1,2021-02-12,chris0
"1065293213",Expert Bike Co,Main Office,"8892 Columbia River Ct.",,Santa Cruz,CA ,"95062",US,"340-555-0100",1,2021-09-16,chris0
"1065299427","Compete, Inc.",Main Office,"9491 Toyon Dr",,Dallas,TX ,"75201",US,"177-555-0100",1,2019-01-02,chris0
"1065338136","Custom Frames, Inc.",Main Office,"419 River Ash Court",#9,Lakewood,MO ,"63301",US,"194-555-0100",1,2020-06-20,chris0
-1065467372,"Compete, Inc.",Main Office,"9491 Toyon Dr",,Dallas,TX ,"75201",US,"177-555-0100",1,2022-07-11,chris0
-1065540493,Magic Cycles,Main Office,"24 Bohon Circle",,Burlingame,CA ,"94010",US,"476-555-0100",1,2018-12-05,chris0
"1065581184",A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2021-02-10,chris0
-1065606040,Jeff's Sporting Goods,Main Office,"31 Bridgeview St",,Glendale,CA ,"91203",US,"288-555-0100",1,2022-06-14,chris0
-1065646902,Indiana Bicycle Center,Main Office,"9620 Laurel Drive",,Novato,WY ,"82070",US,"153-555-0100",1,2017-07-26,chris0
"1065653443",Mountain Works,Main Office,"8 Rogers Ave.",,Everett,WA ,"98201",US,"961-555-0100",1,2022-03-14,chris0
"1065691591",International,Main Office,"683 Larch Ct.",,Salt Lake City,UT ,"84101",US,"432-555-0100",1,2019-07-14,chris0
"1065738639","Premier Sport, Inc.",Main Office,"7682 Fern Leaf Lane",,Boston,MA ,"02113",US,"537-555-0100",1,2017-11-15,chris0
"1065744387",First National Sport Co.,Main Office,"8127 Otter Dr.",,Boise,ID ,"83702",US,"923-555-0100",1,2017-02-13,chris0
-1065798780,First National Sport Co.,Main Office,"8127 Otter Dr.",,Boise,ID ,"83702",US,"923-555-0100",1,2021-08-17,chris0
-1065860944,Cruger Bike Company,Main Office,"67 Monetary Way",,Berkeley,CA ,"94704",US,"669-555-0100",1,2021-08-05,chris0
"1065871091",Merit Bikes,Main Office,"7 Mayda Way",,Bremerton,WA ,"98312",US,"330-555-0100",1,2018-10-31,chris0
-1065872247,Bergeron Off-Roads,Main Office,"9830 May Way",,Mill Valley,MT ,"59715",US,"889-555-0100",1,2018-05-02,chris0
"1065974286",A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2021-08-26,chris0
"1066074661",Fitness Association,Main Office,"8629 Pepper Place",,Bellevue,WA ,"98004",US,"113-555-0100",1,2021-08-17,chris0
"1066266365",Superior Bicycles,Main Office,"87 S. Rising Ave",,Lynnwood,WA ,"98036",US,"472-555-0100",1,2019-12-31,chris0
"1066277147",Crowley Sport,Main Office,"9056 Mount Dr",,Chicago,IL ,"60610",US,"141-555-0100",1,2019-08-14,chris0
-1066294958,A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2018-04-18,chris0
"1066337256",A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2021-01-28,chris0
-1066350577,Gardner Touring Cycles,Main Office,"8513 Hurlstone Ct.",,Altadena,CA ,"91001",US,"882-555-0100",0,2022-06-18,chris0
-1066362228,Chicago City Saddles,Main Office,"3 Gehringer Drive",,Daly City,CA ,"94015",US,"329-555-0100",1,2020-07-21,chris0
-106636868,Varsity Sport Co.,Main Office,"81 Ana Mile",,Spokane,WA ,"99202",US,"668-555-0100",1,2017-11-13,chris0
"1066402132",Carlson Specialties,Main Office,"2313 B Southampton Rd",,Missoula,MT ,"59801",US,"384-555-0100",1,2022-04-15,chris0
-1066419186,A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2018-05-21,chris0
"1066541798",Business Equipment Center,Main Office,"6061 St. Paul Way",,Everett,MT ,"98201",US,"183-555-0100",1,2018-03-14,chris0
"1066606190",A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2019-06-20,chris0
"1066644922",A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2020-10-04,chris0
"1066735577",Electronic Bike Co.,Main Office,"8157 Tweed Lane",,Anacortes,WA ,"98221",US,"218-555-0100",1,2021-11-17,chris0
-1066781853,A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2021-12-23,chris0
"1066820361",GMA Ski & Bike,Main Office,"50 Breck Court",,Bremerton,WA ,"98312",US,"686-555-0100",1,2019-03-20,chris0
-1066944830,GMA Ski & Bike,Main Office,"50 Breck Court",,Bremerton,WA ,"98312",US,"686-555-0100",1,2018-10-11,chris0
-106706771,Carlson Specialties,Main Office,"2313 B Southampton Rd",,Missoula,MT ,"59801",US,"384-555-0100",1,2020-02-08,chris0
-1067080099,A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2017-11-26,chris0
-1067103907,A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2020-06-01,chris0
"1067156869",Signature Cycles,Main Office,"50 Kim Court",,Coronado,CA ,"92118",US,"724-555-0100",1,2018-02-12,chris0
"1067173089",Victory Bikes,Main Office,"3459 Tri-state Ave",,Issaquah,WA ,"98027",US,"193-555-0100",1,2017-01-20,chris0
-106721652,Mountain Works,Main Office,"8 Rogers Ave.",,Everett,WA ,"98201",US,"961-555-0100",1,2017-12-14,chris0
-1067255089,A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2018-10-26,chris0
-106725545,Burnett Road Warriors,Main Office,"5807 Churchill Dr.",,Corvallis,OR ,"97330",US,"208-555-0100",1,2020-01-27,chris0
"1067279688",Varsity Sport Co.,Main Office,"81 Ana Mile",,Spokane,WA ,"99202",US,"668-555-0100",1,2018-03-09,chris0
-1067283728,A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2021-09-07,chris0
"1067348200",Burnett Road Warriors,Main Office,"5807 Churchill Dr.",,Corvallis,OR ,"97330",US,"208-555-0100",1,2018-02-04,chris0
-1067443419,West Junction Cycles,Main Office,"7786 Olive St",,Olympia,WA ,"98501",US,"173-555-0100",1,2021-10-30,chris0
-1067471383,A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2020-04-22,chris0
-1067485779,"Litware, Inc.",Main Office,"4405 Balboa Court",,Santa Cruz,CA ,"95062",US,"529-555-0100",1,2018-09-12,chris0
"1067487067",Greenwood Athletic Company,Main Office,"6441 Co Road",,Lemon Grove,AZ ,"85252",US,"959-555-0100",1,2018-02-05,chris0
"1067580160",A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2019-04-05,chris0
-1067580875,International Bicycles,Main Office,"20 Rambling Rose Ave.",# 103,West Covina,CA ,"91791",US,"176-555-0100",1,2019-01-18,chris0
-1067645688,A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2021-06-09,chris0
"1067667675","Litware, Inc.",Main Office,"4405 Balboa Court",,Santa Cruz,CA ,"95062",US,"529-555-0100",1,2020-11-02,chris0
-1067669052,Circuit Cycles,Main Office,"1 Mt. Dell Drive",,Portland,OR ,"97205",US,"526-555-0100",0,2017-01-11,chris0
"1067741368",A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2020-06-23,chris0
"1067754232",A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2020-01-27,chris0
-1067764386,Crowley Sport,Main Office,"9056 Mount Dr",,Chicago,IL ,"60610",US,"141-555-0100",1,2020-06-11,chris0
"1067797644",A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2019-12-29,chris0
-1067841808,Image Makers Bike Center,Main Office,"3195 RiverRock Dr.",,Burlingame,CA ,"94010",US,"110-555-0100",1,2017-12-05,chris0
-1067850260,A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2017-02-09,chris0
"1067866828",SUPERSALES INC.,Main Office,"9443 Oaxaca",,Lakewood,CA ,"90712",US,"843-555-0100",1,2021-05-05,chris0
"1067875304",Jeff's Sporting Goods,Main Office,"31 Bridgeview St",,Glendale,CA ,"91203",US,"288-555-0100",1,2021-01-13,chris0
"1067969848","Trikes, Inc.",Main Office,"90 Sunny Ave",,Berkeley,CA ,"94704",US,"315-555-0100",1,2021-11-19,chris0
-1067975228,Illinois Trek & Clothing,Main Office,"1192 Parkway Drive",,Mill Valley,NE ,"68601",US,"533-555-0100",1,2019-12-18,chris0
"106810913","Compete Enterprises, Inc",Main Office,"50 Via Del Sol",,Lynnwood,WA ,"98036",US,"321-555-0100",1,2020-12-15,chris0
-1068120973,Crowley Sport,Main Office,"9056 Mount Dr",,Chicago,IL ,"60610",US,"141-555-0100",1,2018-04-01,chris0
-1068205555,A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2019-05-11,chris0
-1068255524,"Litware, Inc.",Main Office,"4405 Balboa Court",,Santa Cruz,CA ,"95062",US,"529-555-0100",1,2021-12-04,chris0
-1068276375,Team Athletic Co.,Main Office,"581 Roundtree Place",,Spokane,WA ,"99202",US,"800-555-0100",1,2018-01-03,chris0
-1068305982,Wide World Importers,Main Office,"50 Edward Ave",,Concord,CA ,"94519",US,"207-555-0100",1,2021-08-30,chris0
-1068381857,"Compete Enterprises, Inc",Main Office,"50 Via Del Sol",,Lynnwood,WA ,"98036",US,"321-555-0100",1,2020-05-02,chris0
-1068418815,"Compete, Inc.",Main Office,"9491 Toyon Dr",,Dallas,TX ,"75201",US,"177-555-0100",1,2019-09-10,chris0
"1068419413",Business Equipment Center,Main Office,"6061 St. Paul Way",,Everett,MT ,"98201",US,"183-555-0100",1,2017-05-07,chris0
"1068501149",Mountain Works,Main Office,"8 Rogers Ave.",,Everett,WA ,"98201",US,"961-555-0100",1,2021-05-26,chris0
"1068594654",American Bikes,Main Office,"7179 Montana",,Torrance,CA ,"90505",US,"196-555-0100",1,2020-04-06,chris0
"1068618975",A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2020-03-21,chris0
"1068694510",A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2017-05-11,chris0
"1068733148",Chicago City Saddles,Main Office,"3 Gehringer Drive",,Daly City,CA ,"94015",US,"329-555-0100",1,2018-12-10,chris0
-106879810,Touring Equipment Center,Main Office,"3681 South St.",,St. Louis,MO ,"63103",US,"124-555-0100",1,2020-03-28,chris0
-1068815000,A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2021-10-01,chris0
"1068821740",A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2019-03-10,chris0
-1068824158,Fitness Association,Main Office,"8629 Pepper Place",,Bellevue,WA ,"98004",US,"113-555-0100",1,2021-06-08,chris0
"1068861039",A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2017-06-02,chris0
-1068938121,Continental Pro Cycles,Main Office,"2 Lion Circle",,Long Beach,CA ,"90802",US,"718-555-0100",1,2017-09-28,chris0
"1068985280","Custom Frames, Inc.",Main Office,"419 River Ash Court",#9,Lakewood,MO ,"63301",US,"194-555-0100",1,2017-03-24,chris0
"106900959",A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2019-05-12,chris0
-1069020827,Merit Bikes,Main Office,"7 Mayda Way",,Bremerton,WA ,"98312",US,"330-555-0100",1,2021-04-12,chris0
"106904552",Magic Cycles,Main Office,"24 Bohon Circle",,Burlingame,CA ,"94010",US,"476-555-0100",1,2018-07-04,chris0
"1069058190",A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2021-05-31,chris0
"1069068062",Expert Bike Co,Main Office,"8892 Columbia River Ct.",,Santa Cruz,CA ,"95062",US,"340-555-0100",1,2021-02-19,chris0
"1069095026",International Bicycles,Main Office,"20 Rambling Rose Ave.",# 103,West Covina,CA ,"91791",US,"176-555-0100",1,2017-11-01,chris0
"1069139095",Business Equipment Center,Main Office,"6061 St. Paul Way",,Everett,MT ,"98201",US,"183-555-0100",1,2019-06-12,chris0
"106919022",Victory Bikes,Main Office,"3459 Tri-state Ave",,Issaquah,WA ,"98027",US,"193-555-0100",1,2020-07-21,chris0
-1069272267,Jackson Authority,Main Office,"32 East 87th Street",,Long Beach,CA ,"90802",US,"574-555-0100",1,2021-05-09,chris0
-1069340305,Chicago City Saddles,Main Office,"3 Gehringer Drive",,Daly City,CA ,"94015",US,"329-555-0100",1,2020-06-03,chris0
"1069344117",Image Makers Bike Center,Main Office,"3195 RiverRock Dr.",,Burlingame,CA ,"94010",US,"110-555-0100",1,2017-11-13,chris0
"1069352697",Holiday Skate & Cycle,Main Office,"3294 Buena Vista",,Lemon Grove,AZ ,"85284",US,"893-555-0100",1,2021-07-13,chris0
-1069381668,A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2017-08-29,chris0
-1069384219,Recreation Place,Main Office,"207 Concerto Circle",,Salem,OR ,"97301",US,"991-555-0100",1,2021-02-05,chris0
"1069503929",A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2019-07-18,chris0
"1069548382",A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2022-03-07,chris0
"1069548423",Recreation Place,Main Office,"207 Concerto Circle",,Salem,OR ,"97301",US,"991-555-0100",1,2017-11-13,chris0
-1069709455,Mitchell Sports,Main Office,"7562 Daylight Place",,Everett,WA ,"98201",US,"352-555-0100",1,2021-05-17,chris0
"1069862809",A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2021-02-18,chris0
-1069886734,Australia Bike Retailer,Main Office,"28 San Marino Ct.",,Bellingham,WA ,"98225",US,"816-555-0100",1,2018-11-11,chris0
"1069896169",Cruger Bike Company,Main Office,"67 Monetary Way",,Berkeley,CA ,"94704",US,"669-555-0100",1,2022-06-11,chris0
-1069899455,"Midwest Sport, Inc.",Main Office,"594 Tossing Way",,Detroit,MI ,"48226",US,"125-555-0100",1,2020-07-24,chris0
-106991445,Light Speed,Main Office,"298 Sunnybrook Drive",,Spring Valley,CA ,"91977",US,"114-555-0100",1,2019-08-27,chris0
-1069996303,Signature Cycles,Main Office,"50 Kim Court",,Coronado,CA ,"92118",US,"724-555-0100",1,2022-01-22,chris0
"1070087648",Expert Bike Co,Main Office,"8892 Columbia River Ct.",,Santa Cruz,CA ,"95062",US,"340-555-0100",1,2020-12-26,chris0
-1070101302,A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2017-10-12,chris0
"1070129020",A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2021-02-28,chris0
-1070213463,"Custom Frames, Inc.",Main Office,"419 River Ash Court",#9,Lakewood,MO ,"63301",US,"194-555-0100",1,2018-09-08,chris0
-1070221169,Continental Pro Cycles,Main Office,"2 Lion Circle",,Long Beach,CA ,"90802",US,"718-555-0100",1,2017-08-13,chris0
"1070225109",Sport Fan Co.,Main Office,"80 Edward Ave",,Burien,WA ,"98168",US,"665-555-0100",1,2018-05-19,chris0
"1070260684",A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2018-10-16,chris0
"1070299653",Illinois Trek & Clothing,Main Office,"1192 Parkway Drive",,Mill Valley,NE ,"68601",US,"533-555-0100",1,2020-12-18,chris0
"1070306916",A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2020-08-29,chris0
"1070313309",Victory Bikes,Main Office,"3459 Tri-state Ave",,Issaquah,WA ,"98027",US,"193-555-0100",1,2021-08-20,chris0
"1070315402",Continental Pro Cycles,Main Office,"2 Lion Circle",,Long Beach,CA ,"90802",US,"718-555-0100",1,2019-11-14,chris0
"1070336267",A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2021-07-12,chris0
"1070384578",International,Main Office,"683 Larch Ct.",,Salt Lake City,UT ,"84101",US,"432-555-0100",1,2017-04-15,chris0
-1070403749,Bloomington Multisport,Main Office,"218 Fall Creek Road",,West Covina,CA ,"91791",US,"172-555-0100",1,2020-12-26,chris0
-107044053,SUPERSALES INC.,Main Office,"9443 Oaxaca",,Lakewood,CA ,"90712",US,"843-555-0100",1,2020-09-30,chris0
-1070464153,Marsh,Main Office,"7 B Way",,Woodburn,OR ,"97071",US,"139-555-0100",1,2019-11-02,chris0
-1070467227,Pro Sport Industries,Main Office,"6360 Sand Pointe Lane",,Coronado,CA ,"92118",US,"582-555-0100",1,2017-11-06,chris0
-1070473624,Bergeron Off-Roads,Main Office,"9830 May Way",,Mill Valley,MT ,"59715",US,"889-555-0100",1,2020-05-31,chris0
"1070496641","Midwest Sport, Inc.",Main Office,"594 Tossing Way",,Detroit,MI ,"48226",US,"125-555-0100",1,2017-03-04,chris0
"1070592270",Hill's Bicycle Service,Main Office,"3664 Colt Ct.",,Richmond,CA ,"94801",US,"302-555-0100",1,2021-10-29,chris0
-1070612534,Sport Fan Co.,Main Office,"80 Edward Ave",,Burien,WA ,"98168",US,"665-555-0100",1,2019-10-17,chris0
"1070636593",Circuit Cycles,Main Office,"1 Mt. Dell Drive",,Portland,OR ,"97205",US,"526-555-0100",0,2020-06-28,chris0
-1070667289,A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2018-10-01,chris0
-1070702556,Bergeron Off-Roads,Main Office,"9830 May Way",,Mill Valley,MT ,"59715",US,"889-555-0100",1,2020-06-04,chris0
-1070713017,Bergeron Off-Roads,Main Office,"9830 May Way",,Mill Valley,MT ,"59715",US,"889-555-0100",1,2017-11-10,chris0
-1070721799,American Bikes,Main Office,"7179 Montana",,Torrance,CA ,"90505",US,"196-555-0100",1,2022-06-15,chris0
-1070727260,Cruger Bike Company,Main Office,"67 Monetary Way",,Berkeley,CA ,"94704",US,"669-555-0100",1,2019-09-07,chris0
"1070739167",Expert Bike Co,Main Office,"8892 Columbia River Ct.",,Santa Cruz,CA ,"95062",US,"340-555-0100",1,2018-08-22,chris0
"1070757647",Hybrid Bicycle Center,Main Office,"6959 Lakewood Court",,Daly City,CA ,"94015",US,"626-555-0100",1,2019-05-23,chris0
-1070848957,Signature Cycles,Main Office,"50 Kim Court",,Coronado,CA ,"92118",US,"724-555-0100",1,2018-05-30,chris0
"1070939211",A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2020-11-25,chris0
"1070961322","Premier Sport, Inc.",Main Office,"7682 Fern Leaf Lane",,Boston,MA ,"02113",US,"537-555-0100",1,2020-04-17,chris0
